,State_x,City_x,2010 POP,Median 2010,2011 POP,Median 2011,2012 POP,Median 2012,2013 POP,Median 2013,2014 POP,Median 2014,2015 POP,Median 2015,2016 POP,Median 2016,2017 POP,Median 2017,Brewery Name,City_y,State_y,Country,Year Established,Still in Business?,Closed?
76086,Washington,Washington,6741386,57244,6819155,58890,6890899,59374,6963410,59478,7046931,60294,7152818,61062,7280934,62848,7405743,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76087,Washington,Aberdeen city,16880,57244,16705,58890,16534,59374,16320,59478,16219,60294,16226,61062,16291,62848,16462,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76088,Washington,Airway Heights city,7561,57244,7734,58890,7779,59374,7848,59478,7937,60294,8053,61062,8102,62848,8166,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76089,Washington,Albion town,585,57244,589,58890,595,59374,595,59478,590,60294,594,61062,603,62848,608,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76090,Washington,Algona city,3036,57244,3068,58890,3111,59374,3133,59478,3155,60294,3169,61062,3192,62848,3185,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76091,Washington,Almira town,284,57244,280,58890,276,59374,273,59478,271,60294,272,61062,272,62848,276,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76092,Washington,Anacortes city,15763,57244,15850,58890,15876,59374,15954,59478,16172,60294,16361,61062,16626,62848,16953,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76093,Washington,Arlington city,17988,57244,18039,58890,18279,59374,18608,59478,18742,60294,18852,61062,19064,62848,19212,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76094,Washington,Asotin city,1251,57244,1265,58890,1264,59374,1277,59478,1281,60294,1278,61062,1287,62848,1295,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76095,Washington,Auburn city,70388,57244,71587,58890,73335,59374,74839,59478,76005,60294,77129,61062,78327,62848,80776,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76096,Washington,Bainbridge Island city,23061,57244,23161,58890,23176,59374,23027,59478,23135,60294,23611,61062,24150,62848,24522,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76097,Washington,Battle Ground city,17834,57244,17971,58890,18074,59374,18331,59478,18920,60294,19296,61062,20043,62848,20576,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76098,Washington,Beaux Arts Village town,300,57244,303,58890,307,59374,317,59478,321,60294,322,61062,324,62848,326,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76099,Washington,Bellevue city,128294,57244,130160,58890,132086,59374,133814,59478,136179,60294,139352,61062,141249,62848,144444,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76100,Washington,Bellingham city,81334,57244,81883,58890,82347,59374,82669,59478,83401,60294,84976,61062,86926,62848,89045,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76101,Washington,Benton City city,3054,57244,3110,58890,3145,59374,3171,59478,3209,60294,3255,61062,3300,62848,3369,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76102,Washington,Bingen city,713,57244,718,58890,721,59374,724,59478,717,60294,719,61062,721,62848,729,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76103,Washington,Black Diamond city,4163,57244,4214,58890,4280,59374,4325,59478,4361,60294,4400,61062,4426,62848,4436,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76104,Washington,Blaine city,4715,57244,4787,58890,4829,59374,4901,59478,4969,60294,5034,61062,5137,62848,5311,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76105,Washington,Bonney Lake city,17402,57244,17714,58890,17940,59374,18245,59478,18733,60294,19840,61062,20274,62848,20675,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76106,Washington,Bothell city,39981,57244,40666,58890,41327,59374,42489,59478,43548,60294,44195,61062,44666,62848,45533,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76107,Washington,Bremerton city,37848,57244,39201,58890,39202,59374,38204,59478,38463,60294,39855,61062,40429,62848,41041,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76108,Washington,Brewster city,2373,57244,2369,58890,2359,59374,2356,59478,2357,60294,2350,61062,2342,62848,2343,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76109,Washington,Bridgeport city,2411,57244,2405,58890,2435,59374,2437,59478,2454,60294,2476,61062,2534,62848,2555,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76110,Washington,Brier city,6278,57244,6299,58890,6414,59374,6502,59478,6580,60294,6694,61062,6799,62848,6884,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76111,Washington,Buckley city,4349,57244,4383,58890,4412,59374,4426,59478,4490,60294,4526,61062,4662,62848,4819,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76112,Washington,Bucoda town,562,57244,564,58890,564,59374,566,59478,567,60294,569,61062,579,62848,583,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76113,Washington,Burien city,48191,57244,48761,58890,49503,59374,49949,59478,50254,60294,50501,61062,51177,62848,51671,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76114,Washington,Burlington city,8401,57244,8429,58890,8411,59374,8404,59478,8468,60294,8563,61062,8699,62848,8783,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76115,Washington,Camas city,19915,57244,20466,58890,20846,59374,21155,59478,21405,60294,22023,61062,22602,62848,23331,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76116,Washington,Carbonado town,607,57244,610,58890,612,59374,612,59478,624,60294,629,61062,666,62848,701,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76117,Washington,Carnation city,1790,57244,1811,58890,1832,59374,1845,59478,1853,60294,1869,61062,1996,62848,2164,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76118,Washington,Cashmere city,3127,57244,3139,58890,3142,59374,3137,59478,3120,60294,3142,61062,3154,62848,3153,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76119,Washington,Castle Rock city,2119,57244,2130,58890,2111,59374,2122,59478,2131,60294,2173,61062,2204,62848,2234,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76120,Washington,Cathlamet town,533,57244,530,58890,529,59374,532,59478,531,60294,526,61062,544,62848,553,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76121,Washington,Centralia city,16653,57244,16798,58890,16716,59374,16614,59478,16554,60294,16631,61062,16853,62848,17216,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76122,Washington,Chehalis city,7262,57244,7265,58890,7273,59374,7215,59478,7201,60294,7301,61062,7402,62848,7533,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76123,Washington,Chelan city,3896,57244,3919,58890,3919,59374,3926,59478,3940,60294,4008,61062,4070,62848,4146,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76124,Washington,Cheney city,10728,57244,10669,58890,10993,59374,11188,59478,11335,60294,11466,61062,12159,62848,12446,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76125,Washington,Chewelah city,2598,57244,2592,58890,2592,59374,2570,59478,2580,60294,2581,61062,2614,62848,2637,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76126,Washington,Clarkston city,7248,57244,7311,58890,7279,59374,7340,59478,7344,60294,7309,61062,7343,62848,7396,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76127,Washington,Cle Elum city,1872,57244,1891,58890,1889,59374,1888,59478,1889,60294,1903,61062,1961,62848,1993,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76128,Washington,Clyde Hill city,2995,57244,3044,58890,3109,59374,3153,59478,3197,60294,3228,61062,3274,62848,3318,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76129,Washington,Colfax city,2786,57244,2803,58890,2833,59374,2839,59478,2810,60294,2842,61062,2876,62848,2900,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76130,Washington,College Place city,8803,57244,8844,58890,8876,59374,8938,59478,8930,60294,8975,61062,9068,62848,9258,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76131,Washington,Colton town,431,57244,437,58890,441,59374,441,59478,438,60294,449,61062,459,62848,467,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76132,Washington,Colville city,4682,57244,4675,58890,4672,59374,4638,59478,4682,60294,4687,61062,4736,62848,4765,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76133,Washington,Conconully town,203,57244,204,58890,204,59374,204,59478,205,60294,206,61062,206,62848,208,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76134,Washington,Concrete town,704,57244,707,58890,705,59374,702,59478,707,60294,713,61062,723,62848,729,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76135,Washington,Connell city,4238,57244,5213,58890,5417,59374,5404,59478,5402,60294,5460,61062,5432,62848,5535,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76136,Washington,Cosmopolis city,1656,57244,1641,58890,1624,59374,1605,59478,1595,60294,1598,61062,1605,62848,1624,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76137,Washington,Coulee City town,564,57244,571,58890,573,59374,571,59478,573,60294,572,61062,569,62848,567,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76138,Washington,Coulee Dam town,1099,57244,1098,58890,1089,59374,1084,59478,1082,60294,1080,61062,1078,62848,1079,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76139,Washington,Coupeville town,1834,57244,1863,58890,1859,59374,1842,59478,1847,60294,1871,61062,1903,62848,1928,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76140,Washington,Covington city,17618,57244,17955,58890,18343,59374,18858,59478,19121,60294,19972,61062,20666,62848,20916,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76141,Washington,Creston town,236,57244,233,58890,230,59374,226,59478,223,60294,223,61062,223,62848,226,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76142,Washington,Cusick town,208,57244,209,58890,210,59374,207,59478,209,60294,210,61062,212,62848,217,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76143,Washington,Darrington town,1349,57244,1355,58890,1360,59374,1369,59478,1372,60294,1381,61062,1396,62848,1406,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76144,Washington,Davenport city,1736,57244,1732,58890,1721,59374,1695,59478,1675,60294,1679,61062,1678,62848,1708,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76145,Washington,Dayton city,2544,57244,2487,58890,2470,59374,2483,59478,2464,60294,2447,61062,2458,62848,2485,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76146,Washington,Deer Park city,3669,57244,3675,58890,3711,59374,3783,59478,3857,60294,3939,61062,3994,62848,4080,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76147,Washington,Des Moines city,29729,57244,30067,58890,30461,59374,30697,59478,31003,60294,31187,61062,31229,62848,31238,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76148,Washington,DuPont city,8256,57244,8545,58890,8764,59374,9166,59478,9212,60294,9260,61062,9405,62848,9487,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76149,Washington,Duvall city,6741,57244,6868,58890,7203,59374,7479,59478,7648,60294,7679,61062,7735,62848,7813,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76150,Washington,East Wenatchee city,13210,57244,13209,58890,13357,59374,13368,59478,13408,60294,13542,61062,13838,62848,13983,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76151,Washington,Eatonville town,2752,57244,2782,58890,2801,59374,2803,59478,2854,60294,2894,61062,2957,62848,2991,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76152,Washington,Edgewood city,9368,57244,9434,58890,9466,59374,9524,59478,9672,60294,9760,61062,10662,62848,11213,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76153,Washington,Edmonds city,39798,57244,39923,58890,40348,59374,40574,59478,40738,60294,41164,61062,41709,62848,42209,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76154,Washington,Electric City city,984,57244,996,58890,1002,59374,1000,59478,1010,60294,1009,61062,1004,62848,1001,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76155,Washington,Ellensburg city,18422,57244,18605,58890,18462,59374,18524,59478,18962,60294,18993,61062,19776,62848,20326,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76156,Washington,Elma city,3113,57244,3091,58890,3058,59374,3028,59478,3021,60294,3031,61062,3053,62848,3092,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76157,Washington,Elmer City town,251,57244,253,58890,251,59374,249,59478,249,60294,247,61062,247,62848,247,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76158,Washington,Endicott town,297,57244,299,58890,302,59374,302,59478,298,60294,300,61062,303,62848,305,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76159,Washington,Entiat city,1117,57244,1134,58890,1148,59374,1156,59478,1152,60294,1181,61062,1209,62848,1223,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76160,Washington,Enumclaw city,11123,57244,11304,58890,11462,59374,11544,59478,11597,60294,11657,61062,11744,62848,11784,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76161,Washington,Ephrata city,7708,57244,7790,58890,7877,59374,7904,59478,7964,60294,8003,61062,7994,62848,8017,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76162,Washington,Everett city,103255,57244,103508,58890,104516,59374,105174,59478,106522,60294,107111,61062,108974,62848,110079,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76163,Washington,Everson city,2466,57244,2494,58890,2521,59374,2526,59478,2535,60294,2565,61062,2617,62848,2699,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76164,Washington,Fairfield town,614,57244,613,58890,611,59374,611,59478,610,60294,613,61062,615,62848,616,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76165,Washington,Farmington town,150,57244,151,58890,152,59374,152,59478,150,60294,152,61062,153,62848,154,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76166,Washington,Federal Way city,89518,57244,90644,58890,91922,59374,92716,59478,93348,60294,94970,61062,96775,62848,96690,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76167,Washington,Ferndale city,11449,57244,11710,58890,11953,59374,12342,59478,12756,60294,13119,61062,13571,62848,14026,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76168,Washington,Fife city,9193,57244,9287,58890,9316,59374,9378,59478,9496,60294,9919,61062,10066,62848,10154,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76169,Washington,Fircrest city,6486,57244,6538,58890,6558,59374,6562,59478,6601,60294,6637,61062,6731,62848,6794,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76170,Washington,Forks city,3552,57244,3619,58890,3700,59374,3702,59478,3714,60294,3743,61062,3781,62848,3832,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76171,Washington,Friday Harbor town,2164,57244,2269,58890,2286,59374,2282,59478,2304,60294,2331,61062,2334,62848,2407,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76172,Washington,Garfield town,596,57244,600,58890,606,59374,606,59478,599,60294,603,61062,610,62848,614,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76173,Washington,George city,503,57244,509,58890,511,59374,509,59478,510,60294,510,61062,509,62848,507,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76174,Washington,Gig Harbor city,7120,57244,7213,58890,7530,59374,7741,59478,8302,60294,8682,61062,9039,62848,9507,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76175,Washington,Gold Bar city,2155,57244,2161,58890,2174,59374,2184,59478,2195,60294,2210,61062,2239,62848,2301,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76176,Washington,Goldendale city,3411,57244,3446,58890,3425,59374,3443,59478,3419,60294,3419,61062,3437,62848,3485,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76177,Washington,Grand Coulee city,1028,57244,1038,58890,1045,59374,1045,59478,1052,60294,1050,61062,1047,62848,1042,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76178,Washington,Grandview city,10896,57244,10926,58890,10976,59374,11094,59478,11101,60294,11122,61062,11140,62848,11129,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76179,Washington,Granger city,3275,57244,3289,58890,3311,59374,3365,59478,3411,60294,3708,61062,3727,62848,3772,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76180,Washington,Granite Falls city,3400,57244,3415,58890,3442,59374,3461,59478,3485,60294,3508,61062,3552,62848,3604,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76181,Washington,Hamilton town,301,57244,301,58890,300,59374,300,59478,302,60294,304,61062,307,62848,309,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76182,Washington,Harrah town,626,57244,626,58890,634,59374,632,59478,631,60294,633,61062,634,62848,636,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76183,Washington,Harrington city,426,57244,422,58890,416,59374,408,59478,403,60294,403,61062,403,62848,411,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76184,Washington,Hartline town,152,57244,153,58890,155,59374,154,59478,156,60294,156,61062,155,62848,154,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76185,Washington,Hatton town,101,57244,101,58890,104,59374,104,59478,103,60294,103,61062,100,62848,101,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76186,Washington,Hoquiam city,8724,57244,8635,58890,8543,59374,8432,59478,8376,60294,8383,61062,8417,62848,8500,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76187,Washington,Hunts Point town,397,57244,406,58890,414,59374,423,59478,432,60294,435,61062,435,62848,434,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76188,Washington,Ilwaco city,933,57244,928,58890,908,59374,897,59478,903,60294,915,61062,926,62848,945,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76189,Washington,Index town,176,57244,180,58890,182,59374,186,59478,191,60294,196,61062,201,62848,205,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76190,Washington,Ione town,445,57244,444,58890,448,59374,442,59478,444,60294,449,61062,451,62848,459,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76191,Washington,Issaquah city,30539,57244,31923,58890,32609,59374,33499,59478,33976,60294,35930,61062,37233,62848,37487,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76192,Washington,Kahlotus city,194,57244,196,58890,198,59374,196,59478,196,60294,196,61062,197,62848,199,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76193,Washington,Kalama city,2365,57244,2378,58890,2366,59374,2374,59478,2406,60294,2462,61062,2553,62848,2687,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76194,Washington,Kelso city,11900,57244,11865,58890,11770,59374,11724,59478,11717,60294,11808,61062,11965,62848,12130,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76195,Washington,Kenmore city,20551,57244,20969,58890,21307,59374,21646,59478,21859,60294,22030,61062,22407,62848,22867,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76196,Washington,Kennewick city,74440,57244,75573,58890,75935,59374,76601,59478,77317,60294,78704,61062,80077,62848,81607,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76197,Washington,Kent city,119002,57244,120859,58890,123053,59374,124511,59478,125546,60294,126804,61062,127694,62848,128458,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76198,Washington,Kettle Falls city,1578,57244,1575,58890,1572,59374,1558,59478,1564,60294,1567,61062,1592,62848,1611,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76199,Washington,Kirkland city,80825,57244,82014,58890,83362,59374,84532,59478,85907,60294,87055,61062,87636,62848,88630,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76200,Washington,Kittitas city,1365,57244,1403,58890,1410,59374,1409,59478,1409,60294,1421,61062,1461,62848,1491,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76201,Washington,Krupp town,48,57244,48,58890,49,59374,48,59478,49,60294,50,61062,50,62848,50,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76202,Washington,La Center city,2953,57244,2978,58890,3024,59374,3051,59478,3079,60294,3107,61062,3141,62848,3218,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76203,Washington,Lacey city,42731,57244,43442,58890,43965,59374,44797,59478,45300,60294,46131,61062,47387,62848,49748,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76204,Washington,La Conner town,887,57244,889,58890,891,59374,893,59478,902,60294,913,61062,926,62848,939,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76205,Washington,LaCrosse town,312,57244,317,58890,320,59374,320,59478,316,60294,318,61062,321,62848,324,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76206,Washington,Lake Forest Park city,12632,57244,12785,58890,12992,59374,13104,59478,13192,60294,13240,61062,13296,62848,13392,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76207,Washington,Lake Stevens city,28253,57244,28614,58890,29022,59374,29834,59478,30161,60294,30727,61062,31584,62848,32785,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76208,Washington,Lakewood city,57585,57244,57925,58890,58095,59374,58143,59478,58567,60294,58864,61062,59738,62848,60296,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76209,Washington,Lamont town,70,57244,70,58890,71,59374,71,59478,72,60294,72,61062,73,62848,74,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76210,Washington,Langley city,1018,57244,1018,58890,1017,59374,1012,59478,1019,60294,1040,61062,1076,62848,1124,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76211,Washington,Latah town,180,57244,181,58890,183,59374,185,59478,185,60294,186,61062,186,62848,187,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76212,Washington,Leavenworth city,1970,57244,1974,58890,1976,59374,1978,59478,1960,60294,1976,61062,1982,62848,1995,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76213,Washington,Liberty Lake city,7616,57244,7718,58890,7850,59374,8194,59478,8535,60294,8809,61062,9118,62848,9893,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76214,Washington,Lind town,564,57244,566,58890,569,59374,573,59478,570,60294,565,61062,552,62848,556,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76215,Washington,Long Beach city,1395,57244,1386,58890,1360,59374,1342,59478,1349,60294,1367,61062,1386,62848,1413,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76216,Washington,Longview city,36795,57244,36698,58890,36398,59374,36254,59478,36248,60294,36544,61062,37013,62848,37602,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76217,Washington,Lyman town,438,57244,441,58890,439,59374,441,59478,450,60294,456,61062,459,62848,468,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76218,Washington,Lynden city,12016,57244,12225,58890,12552,59374,12793,59478,13053,60294,13361,61062,13800,62848,14259,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76219,Washington,Lynnwood city,35942,57244,36028,58890,36238,59374,36408,59478,36589,60294,36866,61062,38030,62848,38273,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76220,Washington,Mabton city,2292,57244,2310,58890,2303,59374,2295,59478,2288,60294,2285,61062,2288,62848,2284,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76221,Washington,McCleary city,1652,57244,1637,58890,1622,59374,1611,59478,1607,60294,1614,61062,1625,62848,1691,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76222,Washington,Malden town,203,57244,204,58890,206,59374,206,59478,203,60294,205,61062,207,62848,209,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
